Date,GS,MS,Spread,Zscore
2018-05-22,203.0923309326172,44.50302505493164,25.487196003264785,-1.39691964682206
2018-05-23,202.93020629882812,44.073246002197266,27.040257394616248,-1.1086704844617508
2018-05-24,201.4710235595703,43.7894287109375,26.71374840612603,-1.1068648619014678
2018-05-25,200.54086303710938,42.98660659790039,28.987534795908147,-0.717254095065373
2018-05-29,193.73130798339844,40.51332092285156,32.04850507151309,-0.1403103487376117
2018-05-30,196.24038696289062,41.33234786987305,31.288965990615537,-0.21713008275405785
2018-05-31,193.43161010742188,40.65928268432617,31.166294921163598,-0.16867212191368364
2018-06-01,195.5467987060547,41.5269660949707,29.8186845520124,-0.43447223690395165
2018-06-04,196.86558532714844,41.80268096923828,30.037132996411884,-0.3221260583527542
2018-06-05,195.53819274902344,41.17826843261719,31.201680520814364,0.0648021001300956
2018-06-06,198.86941528320312,42.09461212158203,30.875907955910833,0.019887030837517618
2018-06-07,199.91412353515625,42.281124114990234,31.176273824075025,0.17691128558051467
2018-06-08,199.8627471923828,42.09461212158203,31.86923986509052,0.48932492126869587
2018-06-11,200.4622039794922,41.989192962646484,32.8894092649667,0.9648894207995261
2018-06-12,199.21194458007812,41.616172790527344,33.127819409225566,1.1810306286915515
2018-06-13,200.23953247070312,41.84321975708008,33.249295702265385,1.2719322046025994
2018-06-14,200.0854034423828,41.60805892944336,34.0336595173184,1.5322695207325638
2018-06-15,198.6039276123047,41.48643112182617,33.037582672058676,1.1574480838784111
2018-06-18,198.1500701904297,41.170162200927734,33.84590876019888,1.5038212840209668
2018-06-19,195.52108764648438,40.480892181396484,33.96770315041704,1.5079710646301179
2018-06-20,195.09291076660156,40.4565544128418,33.63665478399369,1.2805743107922096
2018-06-21,194.3735809326172,40.37547302246094,33.240909049316656,1.0744056691201196
2018-06-22,193.551513671875,39.6456413269043,35.331494503868726,1.715001595084573
2018-06-25,189.71502685546875,38.867164611816406,34.601795638436215,1.3427847244118027
2018-06-26,189.74928283691406,38.75364303588867,35.08909980672166,1.4043229844475469
2018-06-27,188.55039978027344,38.26708221435547,35.832010600118764,1.5305919315837446
2018-06-28,191.3249969482422,39.15909957885742,35.046695510748975,1.1849974273984454
2018-06-29,188.88442993164062,38.4373779296875,35.486415187558464,1.2634182152704592
2018-07-02,191.18797302246094,38.69686508178711,36.75438259326077,1.5815636320799984
2018-07-03,188.72169494628906,38.129234313964844,36.553436794719175,1.4342358577092231
2018-07-05,189.0299530029297,37.86974334716797,37.89728576038274,1.8548835515292943
2018-07-06,189.92910766601562,38.18600845336914,37.534272137358414,1.6543340155365864
2018-07-09,195.23851013183594,39.25640106201172,38.571892551268974,1.9938280480998598
2018-07-10,194.26223754882812,39.005008697509766,38.598890527115714,1.8733765691280793
2018-07-11,193.2432403564453,38.72119140625,38.712567085500496,1.7453569142303924
2018-07-12,194.57908630371094,38.940147399902344,39.174591337539454,1.7562923438373013
2018-07-13,193.8854522705078,38.98880386352539,38.28677639694206,1.3326818733371573
2018-07-16,198.19287109375,39.65375900268555,39.94045545605064,1.8097271942199002
2018-07-17,197.83319091796875,39.88081359863281,38.674633234874335,1.282225889457242
2018-07-18,198.0216064453125,40.9998664855957,34.39707057900915,-0.3867567643101122
2018-07-19,196.64291381835938,40.42412185668945,35.31609147547442,-0.08883660694833263
2018-07-20,198.40696716308594,40.76471710205078,35.72087846844113,0.017864555224461485
2018-07-23,200.1796417236328,41.14583969116211,35.97254791124172,0.07266365453074693
2018-07-24,201.99502563476562,41.34046173095703,37.01122341670242,0.5099016179315452
2018-07-25,202.68869018554688,41.38911437988281,37.51072228399434,0.6981177409323106
2018-07-26,203.04837036132812,41.348567962646484,38.032217345286654,0.8972119325184124
2018-07-27,203.502197265625,41.397220611572266,38.2918785660942,0.9629501549974591
2018-07-30,204.62403869628906,41.51958465576172,38.925382798288155,1.2196089918473878
2018-07-31,203.32235717773438,41.24223709106445,38.730555287738184,1.0513821872589817
2018-08-01,202.132080078125,40.93227767944336,38.77728135938821,1.0134604064574697
2018-08-02,200.3765869140625,40.630455017089844,38.226318777367396,0.6632768784299647
2018-08-03,200.4622039794922,40.7120246887207,37.98640308365859,0.4755708745718954
2018-08-06,202.03785705566406,40.77728271484375,39.3016208181767,1.2209168379797035
2018-08-07,203.6649169921875,40.89148712158203,40.472907488877354,1.8251331155606738
2018-08-08,202.4146728515625,40.883331298828125,39.255212056994736,1.0011232447070553
2018-08-09,200.1967315673828,40.328651428222656,39.25091789320476,0.9348911500344879
2018-08-10,196.62574768066406,39.472145080566406,39.09812693282231,0.7861888961030935
2018-08-13,194.27078247070312,38.623809814453125,40.1287450448356,1.4085556287471932
2018-08-14,196.58291625976562,39.03982925415039,40.780605433843505,1.7016868201855218
2018-08-15,196.31748962402344,38.705387115478516,41.849888991207536,2.150251584311666
2018-08-16,199.52880859375,39.398738861083984,42.294141448494514,2.1410124642613244
2018-08-17,199.85418701171875,39.455833435058594,42.391663681361734,1.965866454171202
2018-08-20,201.90940856933594,39.390586853027344,44.707274908917896,2.6735125714431995
2018-08-21,204.3671112060547,39.594512939453125,46.35113803583792,2.8101524964706965
2018-08-22,204.95799255371094,39.64344787597656,46.74672713103996,2.517731457523392
2018-08-23,202.3889617919922,39.26006317138672,45.707729262691515,1.9393715187757632
2018-08-24,201.335693359375,39.268226623535156,44.6218816735221,1.4681528215439816
2018-08-27,207.74974060058594,40.695716857910156,45.33902189833216,1.5618333762738916
2018-08-28,207.55271911621094,40.785438537597656,44.78393416998122,1.3002264039126108
2018-08-29,207.4066619873047,40.74465560913086,44.80063580869174,1.2365079398236967
2018-08-30,205.68832397460938,40.21444320678711,45.198298790159015,1.276547548534792
2018-08-31,204.3222198486328,39.83106231689453,45.36221233364785,1.250492018266454
2018-09-04,204.19332885742188,39.73318099975586,45.62395151906014,1.2568158054409684
2018-09-05,204.10745239257812,39.7413330078125,45.50554156937898,1.1472014905288124
2018-09-06,201.49549865722656,39.096920013427734,45.46534687010782,1.0659169112244682
2018-09-07,200.97142028808594,39.33348083496094,43.99718848448421,0.5468129275225597
2018-09-10,199.2530517578125,39.105079650878906,43.19033603804647,0.23545234105054721
2018-09-11,197.79241943359375,39.03982925415039,41.99010860767163,-0.2114338022945772
2018-09-12,196.02249145507812,38.7298469543457,41.45727514384498,-0.4414234405363051
2018-09-13,196.1771697998047,38.92563247680664,40.830601791895475,-0.709692947407405
2018-09-14,196.9590301513672,39.30900192260742,40.08249014570737,-1.0414689084931923
2018-09-17,195.79913330078125,38.89299392700195,40.582821023461236,-0.9280999390615382
2018-09-18,196.65830993652344,39.03166961669922,40.88856304324861,-0.8483669046436765
2018-09-19,202.40623474121094,40.051307678222656,42.56725985113266,-0.19243664206895936
2018-09-20,203.96994018554688,40.687564849853516,41.591754968130516,-0.6569450156459615
2018-09-21,202.2000274658203,40.304161071777344,41.35195126129895,-0.8238864310354718
2018-09-24,200.10362243652344,39.61082458496094,42.022551848821934,-0.5988253528738421
2018-09-25,199.7599334716797,39.382415771484375,42.59040941562375,-0.38108885739900245
2018-09-26,196.6497344970703,38.90930938720703,41.36830957836062,-1.01105262542582
2018-09-27,195.67025756835938,38.96640396118164,40.160976464548156,-1.5385299936406405
2018-09-28,192.66311645507812,37.98755645751953,41.06027413264371,-1.0631169958173041
2018-10-01,193.5995635986328,38.036495208740234,41.80141379983925,-0.6945976305277889
2018-10-02,194.2353973388672,38.036495208740234,42.43724754007363,-0.35761405508497457
2018-10-03,195.70462036132812,38.428043365478516,42.343858512612,-0.3524220287997706
2018-10-04,195.4468536376953,38.55854797363281,41.56526677738648,-0.6931771346858457
2018-10-05,193.92611694335938,38.13438034057617,41.737321744037644,-0.5518523310736675
2018-10-08,193.61679077148438,38.3546257019043,40.54902819706933,-1.1245705803909496
2018-10-09,191.52040100097656,37.65311813354492,41.25225364774346,-0.6883408257693363
2018-10-10,184.62974548339844,36.39692306518555,39.37489091954686,-1.617270279813301
2018-10-11,182.98016357421875,35.475181579589844,41.40384593492766,-0.44356762323764926
2018-10-12,183.75340270996094,35.42623519897461,42.37242299483887,0.17450051689675233
2018-10-15,184.91329956054688,35.4588623046875,43.4021097865504,0.8905994507532651
2018-10-16,190.4807891845703,37.473663330078125,40.928819991003905,-0.6635333464332779
2018-10-17,196.13417053222656,38.49329376220703,42.513003789666556,0.6073610102080843
2018-10-18,193.2731170654297,37.54706573486328,43.428209493181924,1.6204082752965163
2018-10-19,195.00010681152344,37.86519241333008,43.8856016875591,2.067135587153902
2018-10-22,190.3948516845703,36.796630859375,43.544821138148876,1.7044068789477789
2018-10-23,187.78297424316406,36.31535339355469,42.85365243845098,1.0200583451301697
2018-10-24,179.7238311767578,35.475181579589844,38.14751353746672,-2.714500314937795
2018-10-25,183.8736572265625,36.33982849121094,38.84665884781245,-1.9769328253145446
2018-10-26,182.45602416992188,35.8667106628418,39.317170600232885,-1.5746124817216525
2018-10-29,184.28607177734375,35.850399017333984,41.212315625139496,-0.24250830618950264
2018-10-30,188.40159606933594,36.54852294921875,42.541728299623486,0.6682056395905421
2018-10-31,193.63397216796875,37.50123977661133,43.971949365656485,1.5925929667481062
2018-11-01,195.00865173339844,37.690155029296875,44.59269548719075,1.830009785200507
2018-11-02,197.345703125,37.739418029785156,46.73314537051402,2.6734655251130928
2018-11-05,196.51223754882812,37.632659912109375,46.32573599773971,2.1607713950256526
2018-11-06,196.06552124023438,37.55052185058594,46.20682081011918,1.9048354817042084
2018-11-07,198.71176147460938,38.28148651123047,45.93588682943542,1.6260057267161712
2018-11-08,199.02963256835938,38.1336555480957,46.84372991097453,1.847459105427792
2018-11-09,191.29696655273438,37.55873489379883,41.40548905530284,-0.510441266168574
2018-11-12,177.03456115722656,36.2446403503418,32.3874448782185,-3.3351164067861316
2018-11-13,176.1753692626953,36.69635772705078,29.725514281288838,-3.2371388607222067
2018-11-14,173.9758758544922,36.01466369628906,30.24656313205631,-2.604332167983238
2018-11-15,175.0498809814453,36.384254455566406,29.845585005869424,-2.3386887265739116
2018-11-16,173.6580047607422,36.2446403503418,29.010888481734128,-2.2049388182126433
2018-11-19,170.30715942382812,36.47459030151367,24.742346155582425,-2.5536976083732017
2018-11-20,164.39599609375,35.398677825927734,23.124993867849128,-2.4221877527514697
2018-11-21,165.47857666015625,35.91611099243164,22.142573521611467,-2.2477509270914284
2018-11-23,162.47145080566406,35.382259368896484,21.265972266585976,-2.093906455864123
2018-11-26,166.97357177734375,36.367835998535156,21.834799488590676,-1.8284997316043714
2018-11-27,166.38064575195312,36.17892837524414,21.995776459285622,-1.654054241036991
2018-11-28,170.41888427734375,37.21379089355469,21.904028383293365,-1.5312022263511251
2018-11-29,168.0896759033203,36.55672836303711,22.197061514101392,-1.3887173339860253
2018-11-30,164.50103759765625,36.458168029785156,19.001763240138274,-1.5809841075864826
2018-12-03,165.31192016601562,37.295921325683594,16.469293598801897,-1.6792876349224652
2018-12-04,158.99716186523438,35.41511154174805,17.660575056890963,-1.4471329530935262
2018-12-06,158.8074188232422,34.99623107910156,19.14252334365159,-1.2182444040677816
2018-12-07,154.99444580078125,33.93672561645508,19.557883348427453,-1.1029716373876972
2018-12-10,154.2698211669922,33.43573760986328,20.832629373124973,-0.9235700851965478
2018-12-11,152.51864624023438,33.36181640625,19.376463276119097,-0.9887696740564165
2018-12-12,152.43235778808594,33.51787185668945,18.667380097150442,-0.9851807263407679
2018-12-13,151.7594757080078,33.34539031982422,18.682846878525226,-0.9209275816122683
2018-12-14,149.04212951660156,32.55693817138672,19.112099149487136,-0.8250220549958105
2018-12-17,144.9358367919922,32.52407455444336,15.136960365857902,-1.1312325480217038
2018-12-18,147.94654846191406,32.76225280761719,17.197137083606037,-0.8862344303009186
2018-12-19,146.00555419921875,32.277679443359375,17.190005016479432,-0.8455355159206356
2018-12-20,145.28091430664062,31.957368850708008,17.743678361190845,-0.7504791909715215
2018-12-21,138.0690155029297,30.947154998779297,14.56339689715145,-1.1315671943973409
2018-12-24,134.87721252441406,30.396875381469727,13.56768026468768,-1.3579825182403895
2018-12-26,140.55349731445312,32.277679443359375,11.737948131713807,-1.7700541082966796
2018-12-27,142.69288635253906,32.57334518432617,12.697377970316609,-1.537474093456648
2018-12-28,140.6397705078125,32.335166931152344,11.594797077763786,-1.6725514380050452
2018-12-31,144.10769653320312,32.56513977050781,14.144934770487168,-1.1076164188462116
2019-01-02,148.40377807617188,33.18113708496094,15.982660145206125,-0.6589653642539506
2019-01-03,146.22982788085938,32.58978271484375,16.16871969228947,-0.5768117800604029
2019-01-04,151.0089569091797,33.920310974121094,15.637902919743766,-0.6810406791201767
2019-01-07,151.84573364257812,34.257057189941406,15.13077422145767,-0.7822994777119254
2019-01-08,151.2850341796875,34.04351806640625,15.422278508791777,-0.6389001356271989
2019-01-09,152.23399353027344,34.28168869018555,15.420733355013851,-0.5894352261557213
2019-01-10,151.82850646972656,34.21598434448242,15.277462832997657,-0.5864139873787244
2019-01-11,152.63075256347656,34.28168869018555,15.817492388216976,-0.3470169810978653
2019-01-14,154.17494201660156,34.889461517333984,14.936148412123316,-0.6202041061371181
2019-01-15,155.20150756835938,35.217987060546875,14.65161604732279,-0.68968828885398
2019-01-16,170.01341247558594,36.540306091308594,24.18633699709474,2.8279721827375477
2019-01-17,171.74734497070312,34.93052673339844,32.34466602964321,3.8535338642736434
2019-01-18,174.72352600097656,35.88325500488281,31.518646355602044,2.9383360027356664
2019-01-22,170.53103637695312,34.83197021484375,31.521682243689213,2.515802591529365
2019-01-23,169.85816955566406,34.618431091308594,31.701019172624882,2.244809582058141
2019-01-24,170.63449096679688,34.536293029785156,32.805141704730886,2.163477820531291
2019-01-25,173.17076110839844,35.300113677978516,32.29311413810345,1.8870596119847982
2019-01-28,172.2908477783203,35.029083251953125,32.49484402946436,1.7465642203128564
2019-01-29,172.9637451171875,34.89767074584961,33.692189669297846,1.7389746024176518
2019-01-30,174.67176818847656,35.39396667480469,33.4195674851654,1.5698915271144267
2019-01-31,170.81573486328125,34.988651275634766,31.181089282788435,1.208846695628087
2019-02-01,169.54757690429688,34.59162521362305,31.49740490120746,1.1649801587682829
2019-02-04,170.56553649902344,35.12100601196289,30.402682313046398,0.9730271910991016
2019-02-05,170.81573486328125,35.11273956298828,30.68587087928958,0.9446166278425051
2019-02-06,169.61660766601562,35.054840087890625,29.71781211106591,0.779143347006273
2019-02-07,166.55413818359375,34.310386657714844,29.626348571538614,0.7156313750790773
2019-02-08,165.34640502929688,33.75620651245117,30.630268206085503,0.7768610077334119
2019-02-11,165.05307006835938,33.25990295410156,32.31760894837936,0.9163514940542453
2019-02-12,167.77914428710938,34.03743362426758,31.94067074457851,0.8169998304259647
2019-02-13,167.95167541503906,34.07051086425781,31.98119539285193,0.7675092290641227
2019-02-14,166.08828735351562,33.681758880615234,31.669260258936674,0.6751006106751366
2019-02-15,171.23838806152344,34.73225021362305,32.62700202705949,0.7468160730366341
2019-02-19,171.38507080078125,34.87286376953125,32.212516406657556,0.6397475395164666
2019-02-20,171.32464599609375,35.08792495727539,31.29381351367789,0.4601197140518779
2019-02-21,169.39227294921875,34.70742416381836,30.879964088045426,0.3448371693968319
2019-02-22,169.08172607421875,34.56681823730469,31.130555124895324,0.3278849699027277
2019-02-25,171.36776733398438,34.897666931152344,32.09622710999966,0.44339527986174837
2019-02-26,171.58346557617188,35.079654693603516,31.585638519646324,0.2836672964384094
2019-02-27,171.58349609375,35.203731536865234,31.090496305440382,0.07212425060108467
2019-02-28,170.370849609375,34.723968505859375,31.79251467251615,0.23057186801811427
2019-03-01,171.6700897216797,35.154090881347656,31.375198608236502,-0.2945655696528634
2019-03-04,169.7472381591797,34.740516662597656,31.10286192273037,-0.5438658938709184
2019-03-05,169.76454162597656,34.65779495239258,31.450295767954913,-0.1683558346422163
2019-03-06,168.6732177734375,34.42619323730469,31.283260855488606,-0.33845317126325547
2019-03-07,166.9668731689453,34.05397033691406,31.06240399853877,-0.5493703722155299
2019-03-08,169.10626220703125,34.21113967895508,32.574552929564646,1.081199475372298
2019-03-11,169.7385711669922,34.61644744873047,31.589337214517087,0.04631468094000671
2019-03-12,170.3102264404297,34.765316009521484,31.566879598024258,0.0566201957105013
2019-03-13,170.8472442626953,35.079654693603516,30.84941720616976,-0.7063697511372875
2019-03-14,171.03778076171875,35.311248779296875,30.11569521293029,-1.5923042076673273
2019-03-15,171.72201538085938,35.840641021728516,28.687201977468504,-2.852784129809533
2019-03-18,175.36849975585938,36.41964340209961,30.022971614239054,-1.2623504470144848
2019-03-19,174.19924926757812,36.35346221923828,29.117840652604855,-2.0575147865807795
2019-03-20,168.3094482421875,35.59248352050781,26.2649955262697,-3.569976501597913
2019-03-21,168.53465270996094,35.675201416015625,26.160084839520437,-2.988130563918286
2019-03-22,163.66690063476562,34.50891876220703,25.946798114484153,-2.6623211872464374
2019-03-25,163.2771759033203,34.120155334472656,27.10857198236178,-1.8323595904264272
2019-03-26,165.1653594970703,34.64125442504883,26.917124490829252,-1.758334175686082
2019-03-27,164.59365844726562,34.21940612792969,28.02895896781365,-1.1251106434707727
2019-03-28,165.58970642089844,34.682613372802734,27.176413837396012,-1.4279919134126238
2019-03-29,166.2913360595703,34.90594482421875,26.98675996188544,-1.4054200979143578
2019-04-01,170.40548706054688,36.00606918334961,26.71047379592042,-1.4274257038688254
2019-04-02,171.06378173828125,36.14668655395508,26.807584890090112,-1.2890922859026557
2019-04-03,173.97401428222656,36.70914077758789,27.47314399539647,-0.9218762897029029
2019-04-04,175.16064453125,37.16407012939453,26.844217014069613,-1.128546024946136
2019-04-05,175.29055786132812,37.13926315307617,27.0731313979137,-0.9602170284079049
2019-04-08,175.4291229248047,37.2054443359375,26.94757693474321,-0.9525002982703964
2019-04-09,173.76617431640625,36.60988998413086,27.6613995880696,-0.5813494327963313
2019-04-10,175.81024169921875,36.767051696777344,29.078257311631887,0.10248835393384391
2019-04-11,175.68032836914062,37.056549072265625,27.79300183634399,-0.4502594858276456
2019-04-12,180.01971435546875,38.619876861572266,25.89337277558502,-1.2789193962374743
2019-04-15,173.1511688232422,38.11531066894531,21.038477924670275,-2.953404042024873
2019-04-16,174.8228302001953,38.8928337097168,19.6071573268824,-2.9159134073370283
2019-04-17,180.07167053222656,39.91850662231445,20.76268544450943,-2.2219995668132424
2019-04-18,178.34805297851562,39.33122253417969,21.382833726633038,-1.8379281139360466
2019-04-22,177.21340942382812,39.11615753173828,21.106483484142615,-1.796315261744149
2019-04-23,176.81495666503906,39.16579818725586,20.50992205048709,-1.8319306005637437
2019-04-24,173.6968231201172,39.190608978271484,17.292772227894318,-2.489348042562777
2019-04-25,174.44174194335938,39.11615753173828,18.334816003673865,-1.9898446104066547
2019-04-26,175.8968505859375,39.612457275390625,17.809264166925544,-1.9392887327415762
2019-04-29,179.22283935546875,40.33662414550781,18.24520771998499,-1.6697068458279667
2019-04-30,178.3567352294922,40.161834716796875,18.07666291794456,-1.5896386395085969
2019-05-01,177.32598876953125,39.5958137512207,19.304824247733023,-1.1957680156083308
2019-05-02,177.5512237548828,39.79558181762695,18.732813779660603,-1.2486024284849406
2019-05-03,179.74256896972656,40.00367736816406,20.093679756616126,-0.854558292640708
2019-05-06,178.7984619140625,39.712337493896484,20.312267992243477,-0.7513457064890616
2019-05-07,175.507080078125,38.879974365234375,20.342726988334334,-0.6930351633465502
2019-05-08,174.0519561767578,38.730159759521484,19.48549150532034,-0.8461819388274125
2019-05-09,174.64100646972656,38.66355514526367,20.340351178383457,-0.5842322721908559
2019-05-10,175.0047149658203,38.571998596191406,21.06944861672494,-0.3550914658819329
2019-05-13,168.87245178222656,36.774085998535156,22.112394513947038,-0.043237028656057774
2019-05-14,170.00706481933594,36.6325798034668,23.811738304469998,0.44472743281924043
2019-05-15,170.11097717285156,36.541015625,24.281070048043205,0.6089751586995845
2019-05-16,172.48428344726562,36.85731506347656,25.39207102120264,0.9613076752134905
2019-05-17,171.0030975341797,36.52437210083008,25.239612306585087,0.950548626689865
2019-05-20,170.8385772705078,36.516048431396484,25.108310603472546,0.9543960915402766
2019-05-21,172.458251953125,36.948875427246094,25.000635360909342,0.9655510764034213
2019-05-22,169.3488311767578,36.19974136352539,24.88090025878705,0.9981207002204363
2019-05-23,166.27401733398438,35.550498962402344,24.397118915736627,0.9786478893926944
2019-05-24,167.1661376953125,35.75858688354492,24.458790486986345,1.1128646479686641
2019-05-28,164.0826416015625,35.10101318359375,23.99957590132857,0.9971752070807343
2019-05-29,163.61280822753906,35.1176643371582,23.463290182281526,0.7514420747307157
2019-05-30,163.02117919921875,34.81800079345703,24.06757500581199,0.920229232319271
2019-05-31,158.77532958984375,33.869110107421875,23.608610852391053,0.7047728235820714
2019-06-03,159.38436889648438,33.902408599853516,24.084760692889404,0.8400516628621288
2019-06-04,165.20501708984375,35.359066009521484,24.092099892745836,0.7975255627726361
2019-06-05,163.95213317871094,35.31743621826172,23.00535445612448,0.36658210233719807
2019-06-06,165.14410400390625,35.633731842041016,22.935035203970102,0.28661976094995617
2019-06-07,165.14410400390625,35.54217529296875,23.300424146217836,0.3797871674947026
2019-06-10,168.89398193359375,36.03327941894531,25.09037655509482,1.0571435212446012
2019-06-11,169.42471313476562,36.349571228027344,24.358832902821945,0.6971031004360596
2019-06-12,165.5008087158203,35.47557830810547,23.922907790416417,0.44909851324880035
2019-06-13,166.57093811035156,35.75026321411133,23.89680946258474,0.38345793949162443
2019-06-14,166.75367736816406,35.642059326171875,24.511374783763642,0.6661123388594729
2019-06-17,166.0315399169922,35.3840217590332,24.819027933835997,0.7959239769253823
2019-06-18,169.64227294921875,36.07489776611328,25.67257476792318,1.2611471752378094
2019-06-19,170.21649169921875,35.90840530395508,26.911240848634492,1.9416339766656017
2019-06-20,170.26866149902344,36.174774169921875,25.90037103882574,1.3228560452266747
2019-06-21,170.47756958007812,36.274662017822266,25.710641169263482,1.2057049155201927
2019-06-24,171.8260955810547,35.85015106201172,28.75332898267095,3.2985130846756423
2019-06-25,170.58189392089844,35.508880615234375,28.87108830544733,2.8905000317724596
2019-06-26,171.408447265625,35.78356170654297,28.601429151715934,2.340265628408223
2019-06-27,173.41827392578125,36.19974136352539,28.95034300781049,2.239829940290279
2019-06-28,178.0121307373047,36.466102600097656,32.481190657530334,3.2704059035274384
